상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
옥정,음식,한식,백반/한정식,서울특별시,마포구,신수동,신수동,서울특별시 마포구 신수로 106,126.936474821081,37.5503623886778
베어글,음식,비알코올 ,카페,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 202,126.952446717884,37.5428373024369
압편압구정편의점,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로19길 5,126.922826796685,37.5511216848938
소문난육회집,음식,한식,소고기 구이/찜,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로13길 19,126.922218674508,37.5493410871808
춘리,음식,중식,중국집,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 125,126.939740656077,37.5562935759546
제이시즌,음식,비알코올 ,카페,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 41-3,126.937453466947,37.5499837521476
연어초밥상수점,음식,일식,일식 회/초밥,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 39-14,126.922369895256,37.5482702299584
오징어김밥,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌로 169-7,126.944505574503,37.5570931439502
디알씨홍대,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 82,126.923689296734,37.5517422573741
아웃닭,음식,기타 간이,치킨,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 19,126.921891200996,37.5500769500906
졔졔당도,음식,기타 간이,빵/도넛,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로2안길 6,126.927431794077,37.5575159353034
컴포즈커피홍대,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 73,126.922998217783,37.5510061135143
하이만두,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로12길 18,126.932540758474,37.5556159924809
후라이드품격,음식,기타 간이,치킨,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로34길 4,126.954364579916,37.5570276943778
헤이티키,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로19길 21,126.921863922875,37.5511849797148
칸스홍대상수,음식,서양식,경양식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로11길 9-9,126.922422840069,37.5485230043523
백상푸드,음식,한식,돼지고기 구이/찜,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 31,126.922120708566,37.5522145091988
요코스카쓰나미,음식,일식,일식 회/초밥,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 39-12,126.922495271201,37.5482083013671
글래스풀,음식,서양식,경양식,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로16안길 21,126.943230045709,37.5464314286171
디와니암,음식,서양식,경양식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로11길 10,126.922415317325,37.549045538846
플러스82,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로33길 23,126.928944328588,37.555430244949
오작교김밥,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로16길 20,126.934521619682,37.554804928536
노모어피자,음식,기타 간이,피자,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.948254481354,37.5448273823655
츄베릅,음식,서양식,경양식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 155,126.929937228463,37.5548535723146
구주홍대,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 18,126.921988888637,37.5503661747252
이자카야지요,음식,일식,일식 회/초밥,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 백범로99길 40,126.971337165873,37.5351282446345
현우동홍대,음식,일식,일식 면 요리,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 28-8,126.922420010767,37.5526497401053
홍대구슬아이스크림,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로27길 26,126.927057385126,37.5544219688754
유즈,음식,일식,일식 회/초밥,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로3길 3,126.922717712155,37.5461199178766
황포25,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 24-3,126.921524170275,37.5504159932359
카밀드,음식,서양식,경양식,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 42-1,126.937685149448,37.5496073996689
삼청당,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 백범로31길 8,126.948514016158,37.5456856841045
파인애플익스프레스신촌,음식,서양식,경양식,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로14길 17,126.933666092199,37.5552747559712
올드패션드,음식,서양식,경양식,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로2안길 44,126.929322871258,37.5566590918844
오병이어,음식,한식,백반/한정식,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로 129,126.945731314489,37.546408736099
킹콩크루2020솜솜,음식,한식,백반/한정식,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로26길 6,126.946025100738,37.5456364626423
홍콩반점0410&홍콩분식용산문배점,음식,중식,중국집,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 백범로90길 38,126.969550445553,37.5366985070451
채움과비움마포지점,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 14-12,126.929183777639,37.5553062713817
슬로우캘리,음식,기타 간이,토스트/샌드위치/샐러드,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 202,126.952446717884,37.5428373024369
히든,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 21-16,126.92215112532,37.5516741632216
프레시크레딧공덕,음식,기타 간이,그 외 기타 간이 음식점,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.946979994142,37.5453296175063
우라난바,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29바길 12,126.925983511891,37.5559079302454
네오유니버스,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로15길 38,126.921226161903,37.5491067632925
갈비의전설,음식,한식,돼지고기 구이/찜,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로1길 57,126.939705729937,37.5555634197666
생마차,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 14,126.922147566496,37.5503496025789
타코랑,음식,서양식,기타 서양식 음식점,서울특별시,마포구,서강동,창전동,서울특별시 마포구 와우산로 150-2,126.929932611095,37.5543849898632
테네버거대흥역점,음식,기타 간이,버거,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로16안길 19,126.943150967338,37.5464217104295
상수음반,음식,한식,백반/한정식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로11길 21,126.921752510833,37.548706103183
더펍,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 65,126.922837169648,37.5504009478063
막걸리싸롱,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 12-6,126.923132007942,37.5527193088961
뉴욕버거마포,음식,기타 간이,버거,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 212,126.953346488998,37.5424217910583
소중한한끼,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29나길 11,126.928310003433,37.5546766261361
김밥천국,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 199,126.952890354147,37.5434809779028
밍키친,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29라길 7,126.927393854679,37.5554251797963
아침점심저녁,음식,한식,백반/한정식,서울특별시,마포구,염리동,염리동,서울특별시 마포구 신촌로 190-22,126.947942516616,37.5565561644291
남산국밥,음식,한식,국/탕/찌개류,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로32길 5-2,126.930638453298,37.5548869567584
차카타,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 26-8,126.928696399863,37.5553559124119
멜브런,음식,기타 간이,빵/도넛,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로 62,126.932654701939,37.5563558751051
잉치킨,음식,기타 간이,치킨,서울특별시,마포구,염리동,염리동,서울특별시 마포구 대흥로24길 24,126.947051189667,37.5539442106496
찜이로닭,음식,한식,백반/한정식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 39-21,126.922145276149,37.5481510445048
작심가,음식,주점,생맥주 전문,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 72,126.923385025098,37.5508654748582
돼동여지도,음식,한식,돼지고기 구이/찜,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로27길 6,126.927992801472,37.5539078628846
시나본,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로3안길 2,126.922669470137,37.5463267169962
담에프앤비,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 4-26,126.929583974512,37.5550215676908
커넥션,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로19길 15,126.922260362344,37.5511615678637
피자먹다효창공원역점,음식,기타 간이,피자,서울특별시,용산구,효창동,효창동,서울특별시 용산구 백범로 283,126.960853343137,37.5396588141266
카페침묵,음식,기타 간이,그 외 기타 간이 음식점,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로31안길 3,126.953406036604,37.5575868570397
매머드익스프레스서강대점,음식,비알코올 ,카페,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 35,126.943000517505,37.5514661958733
장가네감자탕,음식,한식,국/탕/찌개류,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로12길 29,126.932730430353,37.5550140105703
플라잉파파,음식,기타 간이,피자,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로87길 48-3,126.969355844746,37.5393278602973
보미네,음식,한식,백반/한정식,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로 319-1,126.964715843487,37.5385574250494
